home_uid,host_uid,host_programme,label,reason,labelled_by
uns-pmf:I262,tudelft:CSE12C,tudelft-cse-bsc,1,"Covers database schema and JDBC/ORM application integration, but no servlets or JSP.","claude, blind"
uns-pmf:I262,tudelft:CSE13B,tudelft-cse-bsc,0,"SE principles, not web and ORM implementation.","claude, blind"
uns-pmf:I262,tudelft:CSE13C,tudelft-cse-bsc,0,"Algorithms and data structures, unrelated.","claude, blind"
uns-pmf:I262,tudelft:CSE2000,tudelft-cse-bsc,0,"Generic software project, no specific web/ORM content.","claude, blind"
uns-pmf:I262,tudelft:CSE2115,tudelft-cse-bsc,0,"SE methods, not web and ORM implementation.","claude, blind"
uns-pmf:I262,tudelft:CSE3220,tudelft-cse-bsc,0,"Computer security, unrelated.","claude, blind"
uns-pmf:I262,tudelft:CSE3500,tudelft-cse-bsc,0,"HCI, unrelated.","claude, blind"
uns-pmf:I263,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro Java, no web programming.","claude, blind"
uns-pmf:I263,tudelft:CSE12B,tudelft-cse-bsc,1,"Covers web basics and building web prototypes, but not server-side programming in depth.","claude, blind"
uns-pmf:I263,tudelft:CSE12C,tudelft-cse-bsc,0,"Databases, not web programming.","claude, blind"
uns-pmf:I263,tudelft:CSE2115,tudelft-cse-bsc,0,"SE methods, not web programming.","claude, blind"
uns-pmf:I263,tudelft:CSE2120,tudelft-cse-bsc,0,"PL concepts, unrelated.","claude, blind"
uns-pmf:I263,tudelft:CSE2220,tudelft-cse-bsc,0,"Signal processing, unrelated.","claude, blind"
uns-pmf:I263,tudelft:CSE2230,tudelft-cse-bsc,0,"Multimedia analysis, unrelated.","claude, blind"
uns-pmf:I263,tudelft:CSE3100,tudelft-cse-bsc,0,"Functional programming, unrelated.","claude, blind"
uns-pmf:I263,tudelft:CSE3220,tudelft-cse-bsc,0,Security with only a web security topic.,"claude, blind"
uns-pmf:I263,tudelft:CSE3500,tudelft-cse-bsc,0,"HCI design, not web programming.","claude, blind"
uns-pmf:I321,tudelft:CSE11A,tudelft-cse-bsc,0,"Logic and proofs, unrelated.","claude, blind"
uns-pmf:I321,tudelft:CSE11B,tudelft-cse-bsc,0,"Intro programming, unrelated.","claude, blind"
uns-pmf:I321,tudelft:CSE11C,tudelft-cse-bsc,0,"Computer organisation touches digital circuits only briefly, no electronics.","claude, blind"
uns-pmf:I321,tudelft:CSE14B,tudelft-cse-bsc,0,"Computer networks, unrelated.","claude, blind"
uns-pmf:I321,tudelft:CSE2220,tudelft-cse-bsc,0,"Signal processing, not electronic circuits.","claude, blind"
uns-pmf:I321,tudelft:CSE2225,tudelft-cse-bsc,0,"Image processing, unrelated.","claude, blind"
uns-pmf:I321,tudelft:CSE2420,tudelft-cse-bsc,1,"Covers combinational and sequential logic, adders, registers, memory but no analogue electronics.","claude, blind"
uns-pmf:I321,tudelft:CSE2425,tudelft-cse-bsc,0,"Embedded software programming, not electronics.","claude, blind"
uns-pmf:I321,tudelft:CSE2430,tudelft-cse-bsc,0,"Operating systems, unrelated.","claude, blind"
uns-pmf:I321,tudelft:CSE3130,tudelft-cse-bsc,0,"Quantum computing, unrelated.","claude, blind"
uns-pmf:I322,tudelft:CSE100,tudelft-cse-bsc,0,"Team development project, not an applied tools lab.","claude, blind"
uns-pmf:I322,tudelft:CSE11B,tudelft-cse-bsc,0,"Introduction to Programming does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,tudelft:CSE12C,tudelft-cse-bsc,0,"Databases, unrelated.","claude, blind"
uns-pmf:I322,tudelft:CSE13B,tudelft-cse-bsc,0,"SE design, unrelated.","claude, blind"
uns-pmf:I322,tudelft:CSE2000,tudelft-cse-bsc,0,"Software Project does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,tudelft:CSE2115,tudelft-cse-bsc,0,"SE methods, unrelated.","claude, blind"
uns-pmf:I322,tudelft:CSE2120,tudelft-cse-bsc,0,"Concepts of Programming Languages does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,tudelft:CSE2425,tudelft-cse-bsc,0,"Embedded software, unrelated.","claude, blind"
uns-pmf:I322,tudelft:CSE3000,tudelft-cse-bsc,0,"Research project, not software tools practice.","claude, blind"
uns-pmf:I322,tudelft:CSE3220,tudelft-cse-bsc,0,"Computer Security does not cover an applied software-tools lab (office, multimedia, symbolic computation).","claude, blind"
uns-pmf:I322,tudelft:CSE3500,tudelft-cse-bsc,0,"HCI, unrelated to applied software tools.","claude, blind"
uns-pmf:I342,tudelft:CSE13A,tudelft-cse-bsc,0,Linear Algebra does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,tudelft:CSE13C,tudelft-cse-bsc,1,"Covers DFS, topological sort and weighted graph algorithms, but not Euler/Hamilton/planarity theory or combinatorics.","claude, blind"
uns-pmf:I342,tudelft:CSE14A,tudelft-cse-bsc,0,Probability Theory and Statistics does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,tudelft:CSE2310,tudelft-cse-bsc,1,Covers graph algorithms but not graph theory proper or Catalan/Stirling combinatorics.,"claude, blind"
uns-pmf:I342,tudelft:CSE2315,tudelft-cse-bsc,0,"Automata, Computability and Complexity does not cover graph theory or advanced combinatorics.","claude, blind"
uns-pmf:I342,tudelft:CSE2520,tudelft-cse-bsc,0,Big Data Processing does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,tudelft:CSE2525,tudelft-cse-bsc,0,Data Mining does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I342,tudelft:CSE3300,tudelft-cse-bsc,0,Algorithms for NP-Hard Problems does not cover graph theory or advanced combinatorics.,"claude, blind"
uns-pmf:I364,tudelft:CSE11B,tudelft-cse-bsc,0,"Introduction to Programming does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE11C,tudelft-cse-bsc,0,"Computer Organisation does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE14B,tudelft-cse-bsc,0,"Computer Networks does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE2120,tudelft-cse-bsc,0,"Concepts of Programming Languages does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE2220,tudelft-cse-bsc,0,"Signal Processing does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE2315,tudelft-cse-bsc,0,"Automata, Computability and Complexity does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE2420,tudelft-cse-bsc,0,"Digital Systems does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE2430,tudelft-cse-bsc,0,"Operating Systems does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE3130,tudelft-cse-bsc,0,"Introduction to Quantum Computer Science does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE3220,tudelft-cse-bsc,0,"Computer Security does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:I364,tudelft:CSE3300,tudelft-cse-bsc,0,"Algorithms for NP-Hard Problems does not cover information theory, entropy or algebraic coding.","claude, blind"
uns-pmf:M-05,tudelft:CSE100,tudelft-cse-bsc,0,Collaborative Development Project does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE11A,tudelft-cse-bsc,0,Reasoning and Logic does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE11B,tudelft-cse-bsc,0,Introduction to Programming does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE11C,tudelft-cse-bsc,0,Computer Organisation does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE12C,tudelft-cse-bsc,0,Data Management does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE13B,tudelft-cse-bsc,0,Software Design and Engineering does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE2000,tudelft-cse-bsc,0,Software Project does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE2115,tudelft-cse-bsc,0,Software Engineering Methods does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE2120,tudelft-cse-bsc,0,Concepts of Programming Languages does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE2215,tudelft-cse-bsc,0,Computer Graphics does not cover accounting.,"claude, blind"
uns-pmf:M-05,tudelft:CSE3100,tudelft-cse-bsc,0,Functional Programming does not cover accounting.,"claude, blind"
uns-pmf:M3-22,tudelft:CSE11A,tudelft-cse-bsc,0,"Reasoning and Logic does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE11C,tudelft-cse-bsc,0,"Computer Organisation does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE12A,tudelft-cse-bsc,0,"Calculus does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE13A,tudelft-cse-bsc,0,"Linear Algebra does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE13B,tudelft-cse-bsc,0,"Software Design and Engineering does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE2000,tudelft-cse-bsc,0,"Software Project does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE2115,tudelft-cse-bsc,0,"Software Engineering Methods does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE2120,tudelft-cse-bsc,0,"Concepts of Programming Languages does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE2215,tudelft-cse-bsc,0,"Computer Graphics does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE2310,tudelft-cse-bsc,0,"Algorithm Design does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE2510,tudelft-cse-bsc,0,"Machine Learning does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-22,tudelft:CSE3300,tudelft-cse-bsc,0,"Algorithms for NP-Hard Problems does not cover financial mathematics (interest, annuities, bonds, options).","claude, blind"
uns-pmf:M3-23,tudelft:CSE11B,tudelft-cse-bsc,0,"Introduction to Programming does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE11C,tudelft-cse-bsc,0,"Computer Organisation does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE12A,tudelft-cse-bsc,0,"Calculus does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE13A,tudelft-cse-bsc,0,"Linear Algebra does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE13B,tudelft-cse-bsc,0,"Software Design and Engineering does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE14A,tudelft-cse-bsc,0,"Probability Theory and Statistics does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE14B,tudelft-cse-bsc,0,"Computer Networks does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE2000,tudelft-cse-bsc,0,"Software Project does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE2115,tudelft-cse-bsc,0,"Software Engineering Methods does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE2215,tudelft-cse-bsc,0,"Computer Graphics does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE2430,tudelft-cse-bsc,0,"Operating Systems does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE2510,tudelft-cse-bsc,0,"Machine Learning does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE3000,tudelft-cse-bsc,0,"Research Project does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:M3-23,tudelft:CSE3130,tudelft-cse-bsc,0,"Introduction to Quantum Computer Science does not cover macroeconomics, central banking or public finance.","claude, blind"
uns-pmf:I021,utwente:202001363,utwente-am-bsc,0,"Graph isomorphism implementation project, not a data structures course.","claude, blind"
uns-pmf:I021,utwente:202200141,utwente-am-bsc,0,"Linear algebra, unrelated.","claude, blind"
uns-pmf:I021,utwente:202200142,utwente-am-bsc,0,"Modelling and basic Python programming, no data structures.","claude, blind"
uns-pmf:I021,utwente:202200236,utwente-am-bsc,0,"Linear algebra, unrelated.","claude, blind"
uns-pmf:I021,utwente:202200241,utwente-am-bsc,0,"Numerical mathematics, unrelated.","claude, blind"
uns-pmf:I021,utwente:202200338,utwente-am-bsc,0,"Discrete-event simulation, only a marginal topic of the home course.","claude, blind"
uns-pmf:I021,utwente:202200339,utwente-am-bsc,0,"Stochastic modelling project, unrelated.","claude, blind"
uns-pmf:I021,utwente:202400634,utwente-am-bsc,0,"Learning theory, unrelated.","claude, blind"
uns-pmf:I021,utwente:202500367,utwente-am-bsc,2,"Covers lists, trees, heaps, priority queues and complexity analysis, containing the home material.","claude, blind"
uns-pmf:I021,utwente:202500369,utwente-am-bsc,0,"Abstract algebra, unrelated.","claude, blind"
uns-pmf:I032,utwente:202001363,utwente-am-bsc,0,"Python algorithm project, not OOP.","claude, blind"
uns-pmf:I032,utwente:202200142,utwente-am-bsc,0,Basic procedural Python programming within a modelling course.,"claude, blind"
uns-pmf:I032,utwente:202200239,utwente-am-bsc,0,"Modelling project with small Python component, not OOP.","claude, blind"
uns-pmf:I032,utwente:202200243,utwente-am-bsc,1,"Programming part includes basic OOP with Python classes, a small fraction of the home course.","claude, blind"
uns-pmf:I032,utwente:202200338,utwente-am-bsc,0,"Simulation, unrelated.","claude, blind"
uns-pmf:I032,utwente:202200339,utwente-am-bsc,0,"Stochastic modelling project, unrelated.","claude, blind"
uns-pmf:I032,utwente:202300028,utwente-am-bsc,0,"Optimisation, unrelated.","claude, blind"
uns-pmf:I032,utwente:202500367,utwente-am-bsc,0,"Algorithms and data structures theory, not OOP.","claude, blind"
uns-pmf:I032,utwente:202500368,utwente-am-bsc,0,"Formal languages and automata, unrelated.","claude, blind"
uns-pmf:I034,utwente:202001193,utwente-am-bsc,1,"Introduction part covers elementary counting, inclusion-exclusion and binomial formula only.","claude, blind"
uns-pmf:I034,utwente:202001234,utwente-am-bsc,0,"Same title but covers logic, sets, functions and relations rather than combinatorics and graphs.","claude, blind"
uns-pmf:I034,utwente:202001363,utwente-am-bsc,0,"Implementation project, not discrete mathematics.","claude, blind"
uns-pmf:I034,utwente:202400631,utwente-am-bsc,1,Covers graph theory topics such as trees and connectivity but no combinatorics.,"claude, blind"
uns-pmf:I034,utwente:202500366,utwente-am-bsc,1,"Covers recurrence relations and graph algorithms, overlapping part of the home course.","claude, blind"
uns-pmf:I034,utwente:202500367,utwente-am-bsc,0,"Algorithms and data structures, not combinatorics or graph theory basics.","claude, blind"
uns-pmf:I034,utwente:202500368,utwente-am-bsc,0,"Formal languages and automata, different subject.","claude, blind"
uns-pmf:I052,utwente:202001215,utwente-am-bsc,0,"Calculus, unrelated.","claude, blind"
uns-pmf:I052,utwente:202200142,utwente-am-bsc,0,"Mathematical modelling and Python, not UML.","claude, blind"
uns-pmf:I052,utwente:202200243,utwente-am-bsc,0,"Dynamical systems modelling project, not UML.","claude, blind"
uns-pmf:I052,utwente:202200338,utwente-am-bsc,0,"Simulation, unrelated.","claude, blind"
uns-pmf:I052,utwente:202200339,utwente-am-bsc,0,"Stochastic modelling project, unrelated.","claude, blind"
uns-pmf:I052,utwente:202300157,utwente-am-bsc,0,"Mathematical modelling project, not UML.","claude, blind"
uns-pmf:I052,utwente:202400635,utwente-am-bsc,0,"Sequential decision-making, unrelated.","claude, blind"
uns-pmf:I052,utwente:202400636,utwente-am-bsc,0,"Model reduction of differential equations, unrelated.","claude, blind"
uns-pmf:I052,utwente:202500368,utwente-am-bsc,0,"Formal languages and automata, not UML modelling.","claude, blind"
uns-pmf:I111,utwente:201600167,utwente-am-bsc,1,"Covers propositional and predicate logic, axiomatic set theory and relations, then moves to real analysis.","claude, blind"
uns-pmf:I111,utwente:202001193,utwente-am-bsc,1,"Introduction part covers sets, propositional and predicate logic and proofs, but only briefly.","claude, blind"
uns-pmf:I111,utwente:202001215,utwente-am-bsc,0,"Calculus, unrelated.","claude, blind"
uns-pmf:I111,utwente:202001234,utwente-am-bsc,1,"Covers logic, set theory, functions and relations at a lighter level, no formal theories or resolution.","claude, blind"
uns-pmf:I111,utwente:202200141,utwente-am-bsc,0,"Linear algebra, unrelated.","claude, blind"
uns-pmf:I111,utwente:202300018,utwente-am-bsc,0,"Reflection on history of mathematics, not logic.","claude, blind"
uns-pmf:I111,utwente:202500460,utwente-am-bsc,0,Real analysis with only introductory set and logic material.,"claude, blind"
uns-pmf:I143,utwente:202001237,utwente-am-bsc,2,"Covers linear systems, matrices, subspaces, basis, determinants, eigenvalues and linear transformations.","claude, blind"
uns-pmf:I143,utwente:202200141,utwente-am-bsc,1,"Covers vector spaces, linear maps and rank, the first half of the home course.","claude, blind"
uns-pmf:I143,utwente:202200148,utwente-am-bsc,0,"Vector calculus, not linear algebra.","claude, blind"
uns-pmf:I143,utwente:202200236,utwente-am-bsc,1,"Covers eigenvectors, diagonalisation and orthonormal bases, the second half of the home course.","claude, blind"
uns-pmf:I143,utwente:202200238,utwente-am-bsc,0,"Systems and control theory, uses linear algebra but different subject.","claude, blind"
uns-pmf:I143,utwente:202200241,utwente-am-bsc,0,"Numerical mathematics, only Gaussian elimination overlaps.","claude, blind"
uns-pmf:I143,utwente:202300027,utwente-am-bsc,0,"Linear optimisation, different subject.","claude, blind"
uns-pmf:I143,utwente:202500369,utwente-am-bsc,0,"Abstract algebra, not linear algebra.","claude, blind"
uns-pmf:I151,utwente:201600167,utwente-am-bsc,0,"Foundations of analysis, unrelated.","claude, blind"
uns-pmf:I151,utwente:202001234,utwente-am-bsc,0,"Discrete mathematics, unrelated.","claude, blind"
uns-pmf:I151,utwente:202001363,utwente-am-bsc,0,"Graph isomorphism implementation, unrelated.","claude, blind"
uns-pmf:I151,utwente:202200141,utwente-am-bsc,0,"Linear algebra, unrelated.","claude, blind"
uns-pmf:I151,utwente:202200142,utwente-am-bsc,0,"Modelling and Python basics, unrelated.","claude, blind"
uns-pmf:I151,utwente:202200239,utwente-am-bsc,0,"Modelling project with Python, not AI.","claude, blind"
uns-pmf:I151,utwente:202200339,utwente-am-bsc,0,"Stochastic modelling project, unrelated.","claude, blind"
uns-pmf:I151,utwente:202300028,utwente-am-bsc,0,"Optimisation and neural network training, only the ML basics overlap slightly.","claude, blind"
uns-pmf:I151,utwente:202400634,utwente-am-bsc,0,"Mathematical learning theory, not search and knowledge representation.","claude, blind"
uns-pmf:I151,utwente:202400635,utwente-am-bsc,0,"Sequential decision and online algorithms, not an AI foundations course.","claude, blind"
uns-pmf:I162,utwente:201600167,utwente-am-bsc,0,"Foundations of analysis, not numerical methods.","claude, blind"
uns-pmf:I162,utwente:202001201,utwente-am-bsc,0,"Integral calculus, not numerical methods.","claude, blind"
uns-pmf:I162,utwente:202001215,utwente-am-bsc,0,"Calculus, not numerical analysis.","claude, blind"
uns-pmf:I162,utwente:202200142,utwente-am-bsc,0,"Modelling and basic Python, not numerical analysis.","claude, blind"
uns-pmf:I162,utwente:202200241,utwente-am-bsc,2,"Covers errors, conditioning, linear systems, interpolation, numerical differentiation and integration, nonlinear equations and ODEs.","claude, blind"
uns-pmf:I162,utwente:202200243,utwente-am-bsc,0,Modelling project that only applies some numerical algorithms.,"claude, blind"
uns-pmf:I162,utwente:202300055,utwente-am-bsc,0,"Calculus, not numerical analysis.","claude, blind"
uns-pmf:I162,utwente:202300157,utwente-am-bsc,0,"Modelling project, not numerical analysis.","claude, blind"
uns-pmf:I162,utwente:202400632,utwente-am-bsc,0,"PDE theory with some finite differences, different subject.","claude, blind"
uns-pmf:I162,utwente:202400636,utwente-am-bsc,0,"Model reduction of dynamical systems, different subject.","claude, blind"
uns-pmf:I162,utwente:202500460,utwente-am-bsc,0,"Real analysis, not numerical methods.","claude, blind"
uns-pmf:I211,utwente:201600167,utwente-am-bsc,1,"Covers logic, set theory, relations and maps, but half the course is real analysis.","claude, blind"
uns-pmf:I211,utwente:202001193,utwente-am-bsc,1,"Introduction part covers sets, logic and proofs but not relations, posets or lattices.","claude, blind"
uns-pmf:I211,utwente:202001234,utwente-am-bsc,2,"Covers logic, set theory, functions, relations, partial orders and equivalence relations, the core of the home course.","claude, blind"
uns-pmf:I211,utwente:202001237,utwente-am-bsc,0,"Linear algebra, unrelated.","claude, blind"
uns-pmf:I211,utwente:202200141,utwente-am-bsc,0,"Linear algebra, unrelated.","claude, blind"
uns-pmf:I211,utwente:202200239,utwente-am-bsc,0,"Modelling project with Python, unrelated.","claude, blind"
uns-pmf:I211,utwente:202500366,utwente-am-bsc,0,"Graph algorithms and number theory, not set theory and logic foundations.","claude, blind"
uns-pmf:I211,utwente:202500368,utwente-am-bsc,0,"Formal languages and automata, different subject.","claude, blind"
uns-pmf:I211,utwente:202500460,utwente-am-bsc,0,Real analysis with only brief set and function preliminaries.,"claude, blind"
uns-pmf:I242,utwente:201600167,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202001234,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202200142,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202200236,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202200239,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202200243,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202200338,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202200339,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202500367,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202500368,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I242,utwente:202500559,utwente-am-bsc,0,No computer architecture content.,"claude, blind"
uns-pmf:I251,utwente:202200142,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202200239,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202200243,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202200338,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202200339,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202300018,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202300028,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202300156,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202300196,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202400633,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202400634,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I251,utwente:202400636,utwente-am-bsc,0,No software engineering content.,"claude, blind"
uns-pmf:I262,utwente:202001215,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202001363,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202200142,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202200236,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202200239,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202200243,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202200339,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202300156,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202300157,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202400633,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202400635,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202400636,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202500367,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202500368,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I262,utwente:202500369,utwente-am-bsc,0,No web or information systems development content.,"claude, blind"
uns-pmf:I263,utwente:201600167,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202001363,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202200141,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202200142,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202200239,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202200243,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202200338,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202200339,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202300028,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202300055,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202300157,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202400660,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I263,utwente:202500368,utwente-am-bsc,0,No web programming content.,"claude, blind"
uns-pmf:I321,utwente:201600167,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I321,utwente:202001193,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I321,utwente:202001215,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I321,utwente:202001234,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I321,utwente:202001237,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I321,utwente:202200243,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I321,utwente:202200338,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I321,utwente:202300055,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I321,utwente:202300157,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I321,utwente:202500559,utwente-am-bsc,0,No electronics or digital circuit content.,"claude, blind"
uns-pmf:I322,utwente:202001234,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
uns-pmf:I322,utwente:202200142,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
uns-pmf:I322,utwente:202200239,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
uns-pmf:I322,utwente:202200243,utwente-am-bsc,0,Not a course on practical use of software tools.,"claude, blind"
